,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,new_antecedents,new_consequents
322,"frozenset({'CANADIAN WHISKIES', 'AMERICAN COCKTAILS', 'BLENDED WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0011061946902654867,0.08775811209439528,0.0011061946902654867,1.0,11.394957983193278,1.0,0.0010091171326389431,inf,0.9132521225544481,0.012605042016806723,1.0,0.5063025210084033,"['CANADIAN WHISKIES' 'AMERICAN COCKTAILS' 'BLENDED WHISKIES'
 'SINGLE MALT SCOTCH']",['STRAIGHT BOURBON WHISKIES']
323,"frozenset({'CANADIAN WHISKIES', 'STRAIGHT BOURBON WHISKIES', 'BLENDED WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0011061946902654867,0.1084070796460177,0.0011061946902654867,1.0,9.224489795918368,1.0,0.0009862753543738742,inf,0.8925802879291251,0.01020408163265306,1.0,0.5051020408163265,"['CANADIAN WHISKIES' 'STRAIGHT BOURBON WHISKIES' 'BLENDED WHISKIES'
 'AMERICAN COCKTAILS']",['SINGLE MALT SCOTCH']
324,"frozenset({'CANADIAN WHISKIES', 'STRAIGHT BOURBON WHISKIES', 'AMERICAN COCKTAILS', 'SINGLE MALT SCOTCH'})",frozenset({'BLENDED WHISKIES'}),0.0011061946902654867,0.029129793510324485,0.0011061946902654867,1.0,34.32911392405063,1.0,0.0010739714673558358,inf,0.9719453672942047,0.0379746835443038,1.0,0.5189873417721519,"['CANADIAN WHISKIES' 'STRAIGHT BOURBON WHISKIES' 'AMERICAN COCKTAILS'
 'SINGLE MALT SCOTCH']",['BLENDED WHISKIES']
325,"frozenset({'STRAIGHT BOURBON WHISKIES', 'AMERICAN COCKTAILS', 'BLENDED WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'CANADIAN WHISKIES'}),0.0011061946902654867,0.0612094395280236,0.0011061946902654867,1.0,16.337349397590362,1.0,0.0010384851332654605,inf,0.939830195644149,0.018072289156626505,1.0,0.5090361445783133,"['STRAIGHT BOURBON WHISKIES' 'AMERICAN COCKTAILS' 'BLENDED WHISKIES'
 'SINGLE MALT SCOTCH']",['CANADIAN WHISKIES']
326,"frozenset({'CANADIAN WHISKIES', 'BLENDED WHISKIES', 'SINGLE MALT SCOTCH'})","frozenset({'STRAIGHT BOURBON WHISKIES', 'AMERICAN COCKTAILS'})",0.0014749262536873156,0.009587020648967551,0.0011061946902654867,0.75,78.23076923076923,1.0,0.001092054541815682,3.96165191740413,0.9886755292959133,0.1111111111111111,0.7475800446760983,0.4326923076923077,['CANADIAN WHISKIES' 'BLENDED WHISKIES' 'SINGLE MALT SCOTCH'],['STRAIGHT BOURBON WHISKIES' 'AMERICAN COCKTAILS']
327,"frozenset({'CANADIAN WHISKIES', 'BLENDED WHISKIES', 'AMERICAN COCKTAILS'})","frozenset({'STRAIGHT BOURBON WHISKIES', 'SINGLE MALT SCOTCH'})",0.0011061946902654867,0.00663716814159292,0.0011061946902654867,1.0,150.66666666666666,1.0,0.0010988526901088574,inf,0.9944629014396457,0.16666666666666666,1.0,0.5833333333333334,['CANADIAN WHISKIES' 'BLENDED WHISKIES' 'AMERICAN COCKTAILS'],['STRAIGHT BOURBON WHISKIES' 'SINGLE MALT SCOTCH']
328,"frozenset({'CANADIAN WHISKIES', 'STRAIGHT BOURBON WHISKIES', 'SINGLE MALT SCOTCH'})","frozenset({'BLENDED WHISKIES', 'AMERICAN COCKTAILS'})",0.0014749262536873156,0.005162241887905605,0.0011061946902654867,0.75,145.28571428571428,1.0,0.0010985807641771303,3.9793510324483776,0.9945839487936976,0.2,0.748702742772424,0.48214285714285715,['CANADIAN WHISKIES' 'STRAIGHT BOURBON WHISKIES' 'SINGLE MALT SCOTCH'],['BLENDED WHISKIES' 'AMERICAN COCKTAILS']
329,"frozenset({'CANADIAN WHISKIES', 'AMERICAN COCKTAILS', 'SINGLE MALT SCOTCH'})","frozenset({'STRAIGHT BOURBON WHISKIES', 'BLENDED WHISKIES'})",0.0011061946902654867,0.004056047197640118,0.0011061946902654867,1.0,246.54545454545456,1.0,0.001101707912391991,inf,0.9970468807678109,0.2727272727272727,1.0,0.6363636363636364,['CANADIAN WHISKIES' 'AMERICAN COCKTAILS' 'SINGLE MALT SCOTCH'],['STRAIGHT BOURBON WHISKIES' 'BLENDED WHISKIES']
330,"frozenset({'STRAIGHT BOURBON WHISKIES', 'BLENDED WHISKIES', 'SINGLE MALT SCOTCH'})","frozenset({'CANADIAN WHISKIES', 'AMERICAN COCKTAILS'})",0.0014749262536873156,0.008112094395280236,0.0011061946902654867,0.75,92.45454545454545,1.0,0.0010942299492694982,3.967551622418879,0.9906450024618416,0.13043478260869565,0.7479553903345725,0.4431818181818182,['STRAIGHT BOURBON WHISKIES' 'BLENDED WHISKIES' 'SINGLE MALT SCOTCH'],['CANADIAN WHISKIES' 'AMERICAN COCKTAILS']
331,"frozenset({'AMERICAN COCKTAILS', 'BLENDED WHISKIES', 'SINGLE MALT SCOTCH'})","frozenset({'CANADIAN WHISKIES', 'STRAIGHT BOURBON WHISKIES'})",0.0014749262536873156,0.008112094395280236,0.0011061946902654867,0.75,92.45454545454545,1.0,0.0010942299492694982,3.967551622418879,0.9906450024618416,0.13043478260869565,0.7479553903345725,0.4431818181818182,['AMERICAN COCKTAILS' 'BLENDED WHISKIES' 'SINGLE MALT SCOTCH'],['CANADIAN WHISKIES' 'STRAIGHT BOURBON WHISKIES']
332,"frozenset({'STRAIGHT BOURBON WHISKIES', 'BLENDED WHISKIES', 'AMERICAN COCKTAILS'})","frozenset({'CANADIAN WHISKIES', 'SINGLE MALT SCOTCH'})",0.0014749262536873156,0.0055309734513274336,0.0011061946902654867,0.75,135.6,1.0,0.0010980369123136764,3.97787610619469,0.9940915805022157,0.1875,0.7486095661846496,0.475,['STRAIGHT BOURBON WHISKIES' 'BLENDED WHISKIES' 'AMERICAN COCKTAILS'],['CANADIAN WHISKIES' 'SINGLE MALT SCOTCH']
333,"frozenset({'STRAIGHT BOURBON WHISKIES', 'AMERICAN COCKTAILS', 'DECANTERS & SPECIALTY PACKAGES', 'SINGLE MALT SCOTCH'})",frozenset({'SCOTCH WHISKIES'}),0.0011061946902654867,0.13827433628318583,0.0011061946902654867,1.0,7.232,1.0,0.0009532363536690422,inf,0.8626799557032115,0.008,1.0,0.504,"['STRAIGHT BOURBON WHISKIES' 'AMERICAN COCKTAILS'
 'DECANTERS & SPECIALTY PACKAGES' 'SINGLE MALT SCOTCH']",['SCOTCH WHISKIES']
334,"frozenset({'STRAIGHT BOURBON WHISKIES', 'DECANTERS & SPECIALTY PACKAGES', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'AMERICAN COCKTAILS'}),0.0011061946902654867,0.11946902654867257,0.0011061946902654867,1.0,8.37037037037037,1.0,0.0009740386874461586,inf,0.8815060908084164,0.009259259259259259,1.0,0.5046296296296297,"['STRAIGHT BOURBON WHISKIES' 'DECANTERS & SPECIALTY PACKAGES'
 'SCOTCH WHISKIES' 'SINGLE MALT SCOTCH']",['AMERICAN COCKTAILS']
335,"frozenset({'AMERICAN COCKTAILS', 'DECANTERS & SPECIALTY PACKAGES', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0011061946902654867,0.08775811209439528,0.0011061946902654867,1.0,11.394957983193278,1.0,0.0010091171326389431,inf,0.9132521225544481,0.012605042016806723,1.0,0.5063025210084033,"['AMERICAN COCKTAILS' 'DECANTERS & SPECIALTY PACKAGES' 'SCOTCH WHISKIES'
 'SINGLE MALT SCOTCH']",['STRAIGHT BOURBON WHISKIES']
336,"frozenset({'STRAIGHT BOURBON WHISKIES', 'DECANTERS & SPECIALTY PACKAGES', 'SCOTCH WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0011061946902654867,0.1084070796460177,0.0011061946902654867,1.0,9.224489795918368,1.0,0.0009862753543738742,inf,0.8925802879291251,0.01020408163265306,1.0,0.5051020408163265,"['STRAIGHT BOURBON WHISKIES' 'DECANTERS & SPECIALTY PACKAGES'
 'SCOTCH WHISKIES' 'AMERICAN COCKTAILS']",['SINGLE MALT SCOTCH']
337,"frozenset({'DECANTERS & SPECIALTY PACKAGES', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})","frozenset({'STRAIGHT BOURBON WHISKIES', 'AMERICAN COCKTAILS'})",0.0011061946902654867,0.009587020648967551,0.0011061946902654867,1.0,104.3076923076923,1.0,0.0010955895789281332,inf,0.9915097822074567,0.11538461538461539,1.0,0.5576923076923077,['DECANTERS & SPECIALTY PACKAGES' 'SCOTCH WHISKIES' 'SINGLE MALT SCOTCH'],['STRAIGHT BOURBON WHISKIES' 'AMERICAN COCKTAILS']
338,"frozenset({'STRAIGHT BOURBON WHISKIES', 'AMERICAN COCKTAILS', 'FLAVORED RUM', 'SINGLE MALT SCOTCH'})",frozenset({'SCOTCH WHISKIES'}),0.0018436578171091445,0.13827433628318583,0.0014749262536873156,0.8,5.7856000000000005,1.0,0.0012199956926932415,4.308628318584072,0.828684891023273,0.010638297872340425,0.7679075738125802,0.4053333333333334,"['STRAIGHT BOURBON WHISKIES' 'AMERICAN COCKTAILS' 'FLAVORED RUM'
 'SINGLE MALT SCOTCH']",['SCOTCH WHISKIES']
339,"frozenset({'STRAIGHT BOURBON WHISKIES', 'FLAVORED RUM', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'AMERICAN COCKTAILS'}),0.0014749262536873156,0.11946902654867257,0.0014749262536873156,1.0,8.37037037037037,1.0,0.0012987182499282115,inf,0.8818316100443131,0.012345679012345677,1.0,0.5061728395061729,"['STRAIGHT BOURBON WHISKIES' 'FLAVORED RUM' 'SCOTCH WHISKIES'
 'SINGLE MALT SCOTCH']",['AMERICAN COCKTAILS']
340,"frozenset({'AMERICAN COCKTAILS', 'FLAVORED RUM', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0014749262536873156,0.08775811209439528,0.0014749262536873156,1.0,11.394957983193278,1.0,0.0013454895101852576,inf,0.9135893648449038,0.016806722689075626,1.0,0.5084033613445378,"['AMERICAN COCKTAILS' 'FLAVORED RUM' 'SCOTCH WHISKIES'
 'SINGLE MALT SCOTCH']",['STRAIGHT BOURBON WHISKIES']
341,"frozenset({'STRAIGHT BOURBON WHISKIES', 'FLAVORED RUM', 'SCOTCH WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0014749262536873156,0.1084070796460177,0.0014749262536873156,1.0,9.224489795918368,1.0,0.0013150338058318322,inf,0.8929098966026586,0.013605442176870748,1.0,0.5068027210884354,"['STRAIGHT BOURBON WHISKIES' 'FLAVORED RUM' 'SCOTCH WHISKIES'
 'AMERICAN COCKTAILS']",['SINGLE MALT SCOTCH']
342,"frozenset({'STRAIGHT BOURBON WHISKIES', 'AMERICAN COCKTAILS', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'FLAVORED RUM'}),0.0018436578171091445,0.06747787610619468,0.0014749262536873156,0.8,11.855737704918035,1.0,0.0013505201399222075,4.662610619469027,0.9173439231621722,0.02173913043478261,0.7855278766310795,0.4109289617486339,"['STRAIGHT BOURBON WHISKIES' 'AMERICAN COCKTAILS' 'SCOTCH WHISKIES'
 'SINGLE MALT SCOTCH']",['FLAVORED RUM']
343,"frozenset({'STRAIGHT BOURBON WHISKIES', 'FLAVORED RUM', 'SINGLE MALT SCOTCH'})","frozenset({'SCOTCH WHISKIES', 'AMERICAN COCKTAILS'})",0.0018436578171091445,0.018805309734513276,0.0014749262536873156,0.8,42.54117647058823,1.0,0.0014402556973921216,4.9059734513274345,0.9782970077576654,0.07692307692307693,0.7961668545659527,0.4392156862745098,['STRAIGHT BOURBON WHISKIES' 'FLAVORED RUM' 'SINGLE MALT SCOTCH'],['SCOTCH WHISKIES' 'AMERICAN COCKTAILS']
344,"frozenset({'FLAVORED RUM', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})","frozenset({'STRAIGHT BOURBON WHISKIES', 'AMERICAN COCKTAILS'})",0.0018436578171091445,0.009587020648967551,0.0014749262536873156,0.8,83.44615384615385,1.0,0.0014572510681250597,4.9520648967551635,0.9898411525674178,0.14814814814814814,0.7980640357408787,0.47692307692307695,['FLAVORED RUM' 'SCOTCH WHISKIES' 'SINGLE MALT SCOTCH'],['STRAIGHT BOURBON WHISKIES' 'AMERICAN COCKTAILS']
345,"frozenset({'FLAVORED RUM', 'SCOTCH WHISKIES', 'AMERICAN COCKTAILS'})","frozenset({'STRAIGHT BOURBON WHISKIES', 'SINGLE MALT SCOTCH'})",0.0014749262536873156,0.00663716814159292,0.0014749262536873156,1.0,150.66666666666666,1.0,0.0014651369201451432,inf,0.9948301329394387,0.2222222222222222,1.0,0.6111111111111112,['FLAVORED RUM' 'SCOTCH WHISKIES' 'AMERICAN COCKTAILS'],['STRAIGHT BOURBON WHISKIES' 'SINGLE MALT SCOTCH']
346,"frozenset({'STRAIGHT BOURBON WHISKIES', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})","frozenset({'FLAVORED RUM', 'AMERICAN COCKTAILS'})",0.0018436578171091445,0.007005899705014749,0.0014749262536873156,0.8,114.18947368421054,1.0,0.0014620097719302825,4.9649705014749275,0.9930735131141485,0.2,0.7985889342740439,0.5052631578947369,['STRAIGHT BOURBON WHISKIES' 'SCOTCH WHISKIES' 'SINGLE MALT SCOTCH'],['FLAVORED RUM' 'AMERICAN COCKTAILS']
347,"frozenset({'TEQUILA', 'AMERICAN COCKTAILS', 'FLAVORED RUM', 'SINGLE MALT SCOTCH'})",frozenset({'SCOTCH WHISKIES'}),0.0014749262536873156,0.13827433628318583,0.0011061946902654867,0.75,5.424,1.0,0.0009022502414702273,3.4469026548672566,0.8168389955686853,0.00797872340425532,0.7098844672657253,0.379,['TEQUILA' 'AMERICAN COCKTAILS' 'FLAVORED RUM' 'SINGLE MALT SCOTCH'],['SCOTCH WHISKIES']
348,"frozenset({'TEQUILA', 'FLAVORED RUM', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'AMERICAN COCKTAILS'}),0.0014749262536873156,0.11946902654867257,0.0011061946902654867,0.75,6.277777777777778,1.0,0.0009299866865063826,3.52212389380531,0.8419497784342689,0.00923076923076923,0.7160804020100503,0.37962962962962965,['TEQUILA' 'FLAVORED RUM' 'SCOTCH WHISKIES' 'SINGLE MALT SCOTCH'],['AMERICAN COCKTAILS']
349,"frozenset({'TEQUILA', 'FLAVORED RUM', 'SCOTCH WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0011061946902654867,0.1084070796460177,0.0011061946902654867,1.0,9.224489795918368,1.0,0.0009862753543738742,inf,0.8925802879291251,0.01020408163265306,1.0,0.5051020408163265,['TEQUILA' 'FLAVORED RUM' 'SCOTCH WHISKIES' 'AMERICAN COCKTAILS'],['SINGLE MALT SCOTCH']
350,"frozenset({'AMERICAN COCKTAILS', 'FLAVORED RUM', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'TEQUILA'}),0.0014749262536873156,0.11504424778761062,0.0011061946902654867,0.75,6.519230769230769,1.0,0.000936512908867831,3.5398230088495577,0.8478581979320532,0.009584664536741214,0.7175,0.3798076923076923,"['AMERICAN COCKTAILS' 'FLAVORED RUM' 'SCOTCH WHISKIES'
 'SINGLE MALT SCOTCH']",['TEQUILA']
351,"frozenset({'AMERICAN COCKTAILS', 'TEQUILA', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'FLAVORED RUM'}),0.0011061946902654867,0.06747787610619468,0.0011061946902654867,1.0,14.819672131147541,1.0,0.0010315510220064218,inf,0.9335548172757475,0.01639344262295082,1.0,0.5081967213114754,['AMERICAN COCKTAILS' 'TEQUILA' 'SCOTCH WHISKIES' 'SINGLE MALT SCOTCH'],['FLAVORED RUM']
352,"frozenset({'TEQUILA', 'FLAVORED RUM', 'AMERICAN COCKTAILS'})","frozenset({'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})",0.0014749262536873156,0.009587020648967551,0.0011061946902654867,0.75,78.23076923076923,1.0,0.001092054541815682,3.96165191740413,0.9886755292959133,0.1111111111111111,0.7475800446760983,0.4326923076923077,['TEQUILA' 'FLAVORED RUM' 'AMERICAN COCKTAILS'],['SCOTCH WHISKIES' 'SINGLE MALT SCOTCH']
353,"frozenset({'FLAVORED RUM', 'SCOTCH WHISKIES', 'AMERICAN COCKTAILS'})","frozenset({'TEQUILA', 'SINGLE MALT SCOTCH'})",0.0014749262536873156,0.008849557522123894,0.0011061946902654867,0.75,84.75,1.0,0.00109314224554259,3.9646017699115044,0.9896602658788773,0.12,0.7477678571428571,0.4375,['FLAVORED RUM' 'SCOTCH WHISKIES' 'AMERICAN COCKTAILS'],['TEQUILA' 'SINGLE MALT SCOTCH']
354,"frozenset({'TEQUILA', 'STRAIGHT BOURBON WHISKIES', 'FLAVORED RUM', 'AMERICAN COCKTAILS'})",frozenset({'SCOTCH WHISKIES'}),0.0014749262536873156,0.13827433628318583,0.0011061946902654867,0.75,5.424,1.0,0.0009022502414702273,3.4469026548672566,0.8168389955686853,0.00797872340425532,0.7098844672657253,0.379,['TEQUILA' 'STRAIGHT BOURBON WHISKIES' 'FLAVORED RUM' 'AMERICAN COCKTAILS'],['SCOTCH WHISKIES']
355,"frozenset({'TEQUILA', 'STRAIGHT BOURBON WHISKIES', 'FLAVORED RUM', 'SCOTCH WHISKIES'})",frozenset({'AMERICAN COCKTAILS'}),0.0011061946902654867,0.11946902654867257,0.0011061946902654867,1.0,8.37037037037037,1.0,0.0009740386874461586,inf,0.8815060908084164,0.009259259259259259,1.0,0.5046296296296297,['TEQUILA' 'STRAIGHT BOURBON WHISKIES' 'FLAVORED RUM' 'SCOTCH WHISKIES'],['AMERICAN COCKTAILS']
356,"frozenset({'TEQUILA', 'FLAVORED RUM', 'SCOTCH WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0011061946902654867,0.08775811209439528,0.0011061946902654867,1.0,11.394957983193278,1.0,0.0010091171326389431,inf,0.9132521225544481,0.012605042016806723,1.0,0.5063025210084033,['TEQUILA' 'FLAVORED RUM' 'SCOTCH WHISKIES' 'AMERICAN COCKTAILS'],['STRAIGHT BOURBON WHISKIES']
357,"frozenset({'STRAIGHT BOURBON WHISKIES', 'FLAVORED RUM', 'SCOTCH WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'TEQUILA'}),0.0014749262536873156,0.11504424778761062,0.0011061946902654867,0.75,6.519230769230769,1.0,0.000936512908867831,3.5398230088495577,0.8478581979320532,0.009584664536741214,0.7175,0.3798076923076923,"['STRAIGHT BOURBON WHISKIES' 'FLAVORED RUM' 'SCOTCH WHISKIES'
 'AMERICAN COCKTAILS']",['TEQUILA']
358,"frozenset({'STRAIGHT BOURBON WHISKIES', 'TEQUILA', 'SCOTCH WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'FLAVORED RUM'}),0.0014749262536873156,0.06747787610619468,0.0011061946902654867,0.75,11.114754098360656,1.0,0.0010066697992534002,3.730088495575221,0.9113737075332349,0.01630434782608696,0.7319098457888493,0.3831967213114754,"['STRAIGHT BOURBON WHISKIES' 'TEQUILA' 'SCOTCH WHISKIES'
 'AMERICAN COCKTAILS']",['FLAVORED RUM']
359,"frozenset({'TEQUILA', 'FLAVORED RUM', 'AMERICAN COCKTAILS'})","frozenset({'STRAIGHT BOURBON WHISKIES', 'SCOTCH WHISKIES'})",0.0014749262536873156,0.012905604719764012,0.0011061946902654867,0.75,58.114285714285714,1.0,0.001087159875044596,3.948377581120944,0.9842442146725752,0.08333333333333333,0.7467314157639149,0.41785714285714287,['TEQUILA' 'FLAVORED RUM' 'AMERICAN COCKTAILS'],['STRAIGHT BOURBON WHISKIES' 'SCOTCH WHISKIES']
360,"frozenset({'FLAVORED RUM', 'SCOTCH WHISKIES', 'AMERICAN COCKTAILS'})","frozenset({'STRAIGHT BOURBON WHISKIES', 'TEQUILA'})",0.0014749262536873156,0.007005899705014749,0.0011061946902654867,0.75,107.05263157894737,1.0,0.0010958615048598601,3.971976401179941,0.9921221073362875,0.15,0.7482361678425548,0.45394736842105265,['FLAVORED RUM' 'SCOTCH WHISKIES' 'AMERICAN COCKTAILS'],['STRAIGHT BOURBON WHISKIES' 'TEQUILA']
361,"frozenset({'TEQUILA', 'STRAIGHT BOURBON WHISKIES', 'FLAVORED RUM', 'SINGLE MALT SCOTCH'})",frozenset({'AMERICAN COCKTAILS'}),0.0014749262536873156,0.11946902654867257,0.0014749262536873156,1.0,8.37037037037037,1.0,0.0012987182499282115,inf,0.8818316100443131,0.012345679012345677,1.0,0.5061728395061729,['TEQUILA' 'STRAIGHT BOURBON WHISKIES' 'FLAVORED RUM' 'SINGLE MALT SCOTCH'],['AMERICAN COCKTAILS']
362,"frozenset({'TEQUILA', 'AMERICAN COCKTAILS', 'FLAVORED RUM', 'SINGLE MALT SCOTCH'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0014749262536873156,0.08775811209439528,0.0014749262536873156,1.0,11.394957983193278,1.0,0.0013454895101852576,inf,0.9135893648449038,0.016806722689075626,1.0,0.5084033613445378,['TEQUILA' 'AMERICAN COCKTAILS' 'FLAVORED RUM' 'SINGLE MALT SCOTCH'],['STRAIGHT BOURBON WHISKIES']
363,"frozenset({'TEQUILA', 'STRAIGHT BOURBON WHISKIES', 'FLAVORED RUM', 'AMERICAN COCKTAILS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0014749262536873156,0.1084070796460177,0.0014749262536873156,1.0,9.224489795918368,1.0,0.0013150338058318322,inf,0.8929098966026586,0.013605442176870748,1.0,0.5068027210884354,['TEQUILA' 'STRAIGHT BOURBON WHISKIES' 'FLAVORED RUM' 'AMERICAN COCKTAILS'],['SINGLE MALT SCOTCH']
364,"frozenset({'STRAIGHT BOURBON WHISKIES', 'AMERICAN COCKTAILS', 'FLAVORED RUM', 'SINGLE MALT SCOTCH'})",frozenset({'TEQUILA'}),0.0018436578171091445,0.11504424778761062,0.0014749262536873156,0.8,6.953846153846154,1.0,0.0012628240269402459,4.4247787610619485,0.8577761359438493,0.012779552715654952,0.774,0.4064102564102564,"['STRAIGHT BOURBON WHISKIES' 'AMERICAN COCKTAILS' 'FLAVORED RUM'
 'SINGLE MALT SCOTCH']",['TEQUILA']
365,"frozenset({'STRAIGHT BOURBON WHISKIES', 'AMERICAN COCKTAILS', 'TEQUILA', 'SINGLE MALT SCOTCH'})",frozenset({'FLAVORED RUM'}),0.0018436578171091445,0.06747787610619468,0.0014749262536873156,0.8,11.855737704918035,1.0,0.0013505201399222075,4.662610619469027,0.9173439231621722,0.02173913043478261,0.7855278766310795,0.4109289617486339,"['STRAIGHT BOURBON WHISKIES' 'AMERICAN COCKTAILS' 'TEQUILA'
 'SINGLE MALT SCOTCH']",['FLAVORED RUM']
366,"frozenset({'TEQUILA', 'STRAIGHT BOURBON WHISKIES', 'FLAVORED RUM'})","frozenset({'AMERICAN COCKTAILS', 'SINGLE MALT SCOTCH'})",0.0018436578171091445,0.009218289085545723,0.0014749262536873156,0.8,86.784,1.0,0.0014579308829543774,4.953908554572273,0.990302918359808,0.15384615384615385,0.7981391886862673,0.48000000000000004,['TEQUILA' 'STRAIGHT BOURBON WHISKIES' 'FLAVORED RUM'],['AMERICAN COCKTAILS' 'SINGLE MALT SCOTCH']
367,"frozenset({'TEQUILA', 'FLAVORED RUM', 'AMERICAN COCKTAILS'})","frozenset({'STRAIGHT BOURBON WHISKIES', 'SINGLE MALT SCOTCH'})",0.0014749262536873156,0.00663716814159292,0.0014749262536873156,1.0,150.66666666666666,1.0,0.0014651369201451432,inf,0.9948301329394387,0.2222222222222222,1.0,0.6111111111111112,['TEQUILA' 'FLAVORED RUM' 'AMERICAN COCKTAILS'],['STRAIGHT BOURBON WHISKIES' 'SINGLE MALT SCOTCH']
368,"frozenset({'STRAIGHT BOURBON WHISKIES', 'FLAVORED RUM', 'SINGLE MALT SCOTCH'})","frozenset({'TEQUILA', 'AMERICAN COCKTAILS'})",0.0018436578171091445,0.010693215339233038,0.0014749262536873156,0.8,74.81379310344828,1.0,0.001455211623637107,4.946533923303836,0.9884558551902475,0.13333333333333333,0.7978382407752517,0.46896551724137936,['STRAIGHT BOURBON WHISKIES' 'FLAVORED RUM' 'SINGLE MALT SCOTCH'],['TEQUILA' 'AMERICAN COCKTAILS']
369,"frozenset({'STRAIGHT BOURBON WHISKIES', 'TEQUILA', 'SINGLE MALT SCOTCH'})","frozenset({'FLAVORED RUM', 'AMERICAN COCKTAILS'})",0.0018436578171091445,0.007005899705014749,0.0014749262536873156,0.8,114.18947368421054,1.0,0.0014620097719302825,4.9649705014749275,0.9930735131141485,0.2,0.7985889342740439,0.5052631578947369,['STRAIGHT BOURBON WHISKIES' 'TEQUILA' 'SINGLE MALT SCOTCH'],['FLAVORED RUM' 'AMERICAN COCKTAILS']
370,"frozenset({'STRAIGHT BOURBON WHISKIES', 'TEQUILA', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'AMERICAN COCKTAILS'}),0.0011061946902654867,0.11946902654867257,0.0011061946902654867,1.0,8.37037037037037,1.0,0.0009740386874461586,inf,0.8815060908084164,0.009259259259259259,1.0,0.5046296296296297,"['STRAIGHT BOURBON WHISKIES' 'TEQUILA' 'SCOTCH WHISKIES'
 'SINGLE MALT SCOTCH']",['AMERICAN COCKTAILS']
371,"frozenset({'AMERICAN COCKTAILS', 'TEQUILA', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0011061946902654867,0.08775811209439528,0.0011061946902654867,1.0,11.394957983193278,1.0,0.0010091171326389431,inf,0.9132521225544481,0.012605042016806723,1.0,0.5063025210084033,['AMERICAN COCKTAILS' 'TEQUILA' 'SCOTCH WHISKIES' 'SINGLE MALT SCOTCH'],['STRAIGHT BOURBON WHISKIES']
372,"frozenset({'STRAIGHT BOURBON WHISKIES', 'TEQUILA', 'SCOTCH WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0014749262536873156,0.1084070796460177,0.0011061946902654867,0.75,6.918367346938775,1.0,0.0009463022424100034,3.566371681415929,0.8567208271787298,0.01016949152542373,0.7196029776674938,0.38010204081632654,"['STRAIGHT BOURBON WHISKIES' 'TEQUILA' 'SCOTCH WHISKIES'
 'AMERICAN COCKTAILS']",['SINGLE MALT SCOTCH']
373,"frozenset({'CANADIAN WHISKIES', 'BLENDED WHISKIES', 'SINGLE MALT SCOTCH', 'AMERICAN DRY GINS'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0011061946902654867,0.08775811209439528,0.0011061946902654867,1.0,11.394957983193278,1.0,0.0010091171326389431,inf,0.9132521225544481,0.012605042016806723,1.0,0.5063025210084033,"['CANADIAN WHISKIES' 'BLENDED WHISKIES' 'SINGLE MALT SCOTCH'
 'AMERICAN DRY GINS']",['STRAIGHT BOURBON WHISKIES']
